age,descent,sex,area,location,intersection,geojson,date,day_of_week,time,reporting_district,lon,lat
47.0,H,M,Pacific,LINCOLN,VERNON,"-118.4645, 33.9997",2010-08-15,Sunday,1750,1415,33.9997,-118.4645
37.0,H,F,Mission,SEPULVEDA                    BL,PLUMMER                      ST,"-118.4675, 34.2428",2010-05-18,Tuesday,1435,1962,34.2428,-118.4675
50.0,B,M,77th Street,VERMONT                      AV,66TH                         ST,"-118.2914, 33.9792",2010-03-26,Friday,2200,1248,33.9792,-118.2914
99.0,O,M,Devonshire,NORDHOFF,LURLINE,"-118.5842, 34.2355",2010-07-17,Saturday,25,1781,34.2355,-118.5842
46.0,H,F,Olympic,4TH                          ST,HOOVER                       ST,"-118.2843, 34.0667",2010-09-15,Wednesday,1425,2029,34.0667,-118.2843
30.0,W,M,Hollywood,FRANKLIN,FULLER,"-118.3489, 34.1035",2010-09-11,Saturday,1020,643,34.1035,-118.3489
22.0,W,F,Northeast,SUNSET                       BL,VIRGIL                       AV,"-118.2862, 34.0976",2010-10-21,Thursday,2315,1162,34.0976,-118.2862
57.0,K,M,Southwest,ARLINGTON                    AV,MONTCLAIR,"-118.3177, 34.0297",2010-07-28,Wednesday,740,336,34.0297,-118.3177
40.0,H,F,Mission,VAN NUYS,ARMINTA,"-118.4488, 34.2143",2010-09-08,Wednesday,1400,1998,34.2143,-118.4488
61.0,W,F,West LA,SUNSET,THURSTON,"-118.4631, 34.0737",2010-10-04,Monday,1100,815,34.0737,-118.4631
68.0,W,M,West Valley,VENTURA                      BL,CORBIN,"-118.5622, 34.1726",2010-10-12,Tuesday,1010,1061,34.1726,-118.5622
20.0,B,F,77th Street,VAN NESS                     AV,80TH                         ST,"-118.3177, 33.9664",2010-07-22,Thursday,1500,1263,33.9664,-118.3177
15.0,W,M,Devonshire,SAN FERNANDO                 BL,WOODLEY                      AV,"-118.4863, 34.2537",2010-03-15,Monday,1830,1758,34.2537,-118.4863
32.0,W,M,West Valley,SHERMAN                      WY,GLORIA                       AV,"-118.4793, 34.2012",2010-06-03,Thursday,1930,1018,34.2012,-118.4793
44.0,H,F,Hollenbeck,N  HUNTINGTON                   DR,TOPAZ                        ST,"-118.1891, 34.083",2010-08-20,Friday,1135,407,34.083,-118.1891
17.0,O,M,Central,HILL,BERNARD,"-118.2372, 34.0673",2010-11-19,Friday,2245,111,34.0673,-118.2372
34.0,B,F,Wilshire,LA CIENEGA                   BL,18TH                         ST,"-118.3764, 34.0445",2010-02-19,Friday,2130,782,34.0445,-118.3764
19.0,H,M,N Hollywood,VICTORY                      BL,TROOST                       AV,"-118.3865, 34.1867",2010-06-10,Thursday,1500,1526,34.1867,-118.3865
34.0,H,F,Foothill,8800    SUNLAND                      BL,,"-118.3663, 34.2287",2010-09-10,Friday,1730,1676,34.2287,-118.3663
63.0,W,M,Harbor,1100 W  M                            ST,,"-118.2764, 33.7887",2010-08-14,Saturday,1630,514,33.7887,-118.2764
27.0,H,M,Hollywood,WARING                       AV,CAHUENGA                     BL,"-118.3288, 34.0853",2010-11-17,Wednesday,1050,676,34.0853,-118.3288
42.0,O,M,Devonshire,PARTHENIA,INDEPENDENCE,"-118.5907, 34.2282",2010-04-24,Saturday,1955,1791,34.2282,-118.5907
45.0,W,F,Foothill,9600    SUNLAND                      BL,,"-118.3622, 34.246",2010-09-02,Thursday,1520,1667,34.246,-118.3622
58.0,H,M,West LA,BARRINGTON                   AV,NEBRASKA                     AV,"-118.4528, 34.04",2010-10-21,Thursday,2000,852,34.04,-118.4528
57.0,B,M,77th Street,SLAUSON,RUTHELEN,"-118.3126, 33.9891",2010-02-16,Tuesday,1900,1233,33.9891,-118.3126
54.0,H,F,Central,SANTA FE                     AV,PALMETTO                     ST,"-118.2307, 34.0394",2010-05-28,Friday,1110,159,34.0394,-118.2307
29.0,H,M,Hollywood,SANTA MONICA                 BL,SAINT ANDREWS                PL,"-118.3114, 34.0908",2010-06-19,Saturday,155,657,34.0908,-118.3114
44.0,W,M,Wilshire,3RD                          ST,COCHRAN                      AV,"-118.3472, 34.0692",2010-10-12,Tuesday,1920,726,34.0692,-118.3472
39.0,B,M,Southwest,CRENSHAW                     BL,29TH                         ST,"-118.3351, 34.0295",2010-05-08,Saturday,215,392,34.0295,-118.3351
21.0,W,M,Van Nuys,VICTORY                      BL,ETHEL                        AV,"-118.4181, 34.1867",2010-01-04,Monday,1100,939,34.1867,-118.4181
26.0,O,F,Van Nuys,SHERMAN,LOUISE,"-118.5099, 34.2012",2010-09-18,Saturday,1515,904,34.2012,-118.5099
51.0,B,F,Wilshire,FAIRFAX,WILSHIRE,"-118.3619, 34.062",2010-06-26,Saturday,2105,743,34.062,-118.3619
37.0,H,M,Devonshire,CHATSWORTH                   ST,OWENSMOUTH                   AV,"-118.6017, 34.2645",2010-10-12,Tuesday,1245,1721,34.2645,-118.6017
30.0,H,M,Newton,FLORENCE                     AV,TOWNE                        AV,"-118.2674, 33.9747",2010-09-26,Sunday,1150,1395,33.9747,-118.2674
20.0,A,M,Hollywood,WESTERN                      AV,HOLLYWOOD                    BL,"-118.3093, 34.1017",2010-08-08,Sunday,2300,648,34.1017,-118.3093
85.0,B,M,Wilshire,OGDEN                        DR,SATURN,"-118.365, 34.0493",2010-11-28,Sunday,1745,763,34.0493,-118.365
62.0,H,M,Hollenbeck,MATHEWS,WHITTIER,"-118.2141, 34.0337",2010-12-15,Wednesday,1520,477,34.0337,-118.2141
19.0,W,M,Devonshire,DARBY                        AV,DEARBORN                     ST,"-118.5338, 34.2373",2010-02-21,Sunday,1820,1785,34.2373,-118.5338
38.0,H,F,Rampart,EMERALD                      DR,LUCAS                        AV,"-118.2607, 34.0598",2010-07-16,Friday,1720,237,34.0598,-118.2607
61.0,O,M,Southwest,WESTERN,22ND,"-118.309, 34.0363",2010-07-09,Friday,735,329,34.0363,-118.309
21.0,H,F,Olympic,3RD                          ST,NORMANDIE                    AV,"-118.3004, 34.069",2010-03-31,Wednesday,30,2023,34.069,-118.3004
45.0,W,M,West LA,VIA DE LA PAZ,FRIENDS                      ST,"-118.5294, 34.0382",2010-08-30,Monday,1000,823,34.0382,-118.5294
25.0,W,F,Pacific,ELLIS                        AV,VENICE                       BL,"-118.3893, 34.0289",2010-01-29,Friday,800,1409,34.0289,-118.3893
20.0,H,M,Mission,GLENOAKS,ROXFORD,"-118.4637, 34.3184",2010-05-16,Sunday,150,1913,34.3184,-118.4637
51.0,W,M,Rampart,WILSHIRE                     BL,CORONADO                     ST,"-118.2823, 34.0609",2010-10-10,Sunday,1250,251,34.0609,-118.2823
41.0,O,M,Rampart,HOOVER,8TH                          ST,"-118.2842, 34.0578",2010-06-24,Thursday,1435,216,34.0578,-118.2842
71.0,H,M,Hollenbeck,OPAL                         ST,LORENA                       ST,"-118.2019, 34.0213",2010-10-07,Thursday,1455,488,34.0213,-118.2019
25.0,H,M,Olympic,IROLO                        ST,7TH                          ST,"-118.3009, 34.0598",2010-01-24,Sunday,1930,2034,34.0598,-118.3009
29.0,H,M,Hollywood,SUNSET                       BL,SCHRADER                     BL,"-118.3324, 34.098",2010-08-02,Monday,1055,646,34.098,-118.3324
59.0,W,M,Olympic,VERMONT                      AV,LEEWARD,"-118.2916, 34.0587",2010-09-14,Tuesday,1300,2049,34.0587,-118.2916
35.0,B,F,Central,6TH,LOS ANGELES,"-118.249, 34.0446",2010-01-04,Monday,210,164,34.0446,-118.249
51.0,O,M,Mission,BRADLEY                      AV,SAYRE                        ST,"-118.4485, 34.2968",2010-04-18,Sunday,200,1925,34.2968,-118.4485
43.0,B,F,77th Street,MAIN                         ST,83RD                         ST,"-118.2739, 33.9642",2010-02-14,Sunday,2030,1268,33.9642,-118.2739
12.0,B,M,Wilshire,LONGWOOD                     AV,SATURN                       ST,"-118.3436, 34.0446",2010-07-07,Wednesday,1630,775,34.0446,-118.3436
23.0,W,F,Mission,RANGOON,BEACHY,"-118.423, 34.2305",2010-12-27,Monday,145,1988,34.2305,-118.423
70.0,K,F,Olympic,PICO                         BL,HOBART                       BL,"-118.3052, 34.0472",2010-05-07,Friday,1120,2063,34.0472,-118.3052
82.0,W,M,N Hollywood,LAUREL CANYON                BL,VANOWEN                      ST,"-118.3965, 34.194",2010-05-18,Tuesday,700,1503,34.194,-118.3965
37.0,H,F,Central,6TH                          ST,MATEO                        ST,"-118.2327, 34.0383",2010-02-05,Friday,1200,159,34.0383,-118.2327
20.0,H,M,Northeast,AVENUE 54,FIGUEROA,"-118.1968, 34.1076",2010-07-19,Monday,300,1169,34.1076,-118.1968
49.0,O,F,Newton,SLAUSON                      AV,BROADWAY,"-118.2783, 33.9892",2010-11-28,Sunday,815,1381,33.9892,-118.2783
52.0,H,M,Foothill,GLENOAKS                     BL,MERCER                       ST,"-118.4073, 34.2816",2010-07-17,Saturday,1730,1602,34.2816,-118.4073
35.0,W,M,Pacific,PERSHING                     DR,WORLD WAY,"-118.4343, 33.9406",2010-05-01,Saturday,1925,1492,33.9406,-118.4343
50.0,W,F,Hollywood,SANTA MONICA                 BL,WESTERN                      AV,"-118.3092, 34.0908",2010-12-23,Thursday,915,668,34.0908,-118.3092
28.0,H,M,Olympic,NORMANDIE                    AV,2ND                          ST,"-118.3004, 34.0712",2010-04-27,Tuesday,645,2016,34.0712,-118.3004
20.0,W,M,West LA,VETERAN                      AV,OPHIR                        AV,"-118.4547, 34.0668",2010-11-29,Monday,1730,815,34.0668,-118.4547
21.0,H,M,Devonshire,BALBOA                       BL,ROSCOE                       BL,"-118.5027, 34.2212",2010-03-20,Saturday,1320,1795,34.2212,-118.5027
27.0,H,M,Mission,FOOTHILL,SAYRE,"-118.4373, 34.3129",2010-03-09,Tuesday,1725,1917,34.3129,-118.4373
31.0,W,F,Wilshire,CITRUS                       ST,MELROSE                      AV,"-118.3397, 34.0835",2010-05-11,Tuesday,1030,719,34.0835,-118.3397
99.0,O,M,Hollenbeck,BROADWAY,EASTLAKE,"-118.2078, 34.0738",2010-10-17,Sunday,720,416,34.0738,-118.2078
46.0,W,F,Central,SPRING,SOTELLO,"-118.2291, 34.0688",2010-05-24,Monday,630,118,34.0688,-118.2291
35.0,W,M,Hollywood,SANTA MONICA                 BL,ARDMORE                      AV,"-118.3012, 34.0908",2010-08-04,Wednesday,1500,679,34.0908,-118.3012
40.0,H,M,Foothill,LAUREL CANYON                BL,SHELDON                      ST,"-118.4037, 34.232",2010-10-01,Friday,2140,1663,34.232,-118.4037
33.0,W,M,West Valley,VANOWEN,LINDLEY,"-118.5273, 34.1939",2010-01-29,Friday,1730,1025,34.1939,-118.5273
67.0,B,M,Southeast,97TH,LAUREL,"-118.2306, 33.9483",2010-02-08,Monday,955,1829,33.9483,-118.2306
34.0,X,M,N Hollywood,5600    RIVERTON                     AV,,"-118.3659, 34.1722",2010-03-14,Sunday,2130,1539,34.1722,-118.3659
22.0,B,M,Topanga,TOPANGA CANYON               BL,COLLINS                      ST,"-118.6058, 34.1746",2010-10-27,Wednesday,2240,2175,34.1746,-118.6058
19.0,H,F,Wilshire,VENICE                       BL,REDONDO                      BL,"-118.3504, 34.0451",2010-11-27,Saturday,1340,774,34.0451,-118.3504
42.0,H,F,Topanga,VENTURA                      BL,TOPANGA CANYON               BL,"-118.6058, 34.1685",2010-07-17,Saturday,910,2187,34.1685,-118.6058
19.0,H,F,77th Street,NORMANDIE                    AV,GAGE                         AV,"-118.3003, 33.9824",2010-07-29,Thursday,1600,1245,33.9824,-118.3003
24.0,W,F,N Hollywood,MOORPARK,COLFAX,"-118.3877, 34.1504",2010-07-16,Friday,1740,1563,34.1504,-118.3877
57.0,W,F,Southwest,JEFFERSON,BRONSON,"-118.3338, 34.0256",2010-07-20,Tuesday,1625,334,34.0256,-118.3338
90.0,W,F,Van Nuys,VANOWEN                      ST,FIRMAMENT                    AV,"-118.4729, 34.1939",2010-07-09,Friday,1355,911,34.1939,-118.4729
20.0,H,F,77th Street,VAN NESS                     AV,VERNON                       AV,"-118.3171, 34.0037",2010-08-25,Wednesday,1650,1203,34.0037,-118.3171
21.0,B,F,Southwest,LA BREA                      AV,DON LORENZO                  AV,"-118.359, 34.0009",2010-08-20,Friday,1000,391,34.0009,-118.359
43.0,W,M,Hollywood,HOLLYWOOD                    BL,BRONSON                      AV,"-118.318, 34.1017",2010-01-30,Saturday,230,637,34.1017,-118.318
43.0,H,M,Hollywood,SUNSET                       BL,EL CENTRO                    AV,"-118.3237, 34.098",2010-07-11,Sunday,805,647,34.098,-118.3237
60.0,O,M,West LA,ROBERTSON,NATIONAL,"-118.3911, 34.0309",2010-08-21,Saturday,2200,897,34.0309,-118.3911
35.0,W,F,West LA,SELBY                        AV,OHIO                         AV,"-118.4372, 34.0563",2010-05-18,Tuesday,1600,834,34.0563,-118.4372
19.0,H,F,Hollenbeck,LORENA                       ST,ATLANTIC,"-118.2029, 34.0247",2010-10-02,Saturday,310,478,34.0247,-118.2029
32.0,H,M,Northeast,FIGUEROA                     ST,AVENUE 26,"-118.2212, 34.0848",2010-08-20,Friday,15,1177,34.0848,-118.2212
26.0,X,M,Hollywood,RIDGEWOOD,MELROSE,"-118.3146, 34.0835",2010-10-04,Monday,2120,677,34.0835,-118.3146
41.0,H,F,Hollywood,VINE                         AV,HOLLYWOOD                    BL,"-118.3267, 34.1016",2010-02-13,Saturday,1820,646,34.1016,-118.3267
72.0,W,M,Van Nuys,VENTURA                      BL,VAN NUYS                     BL,"-118.4487, 34.1509",2010-04-20,Tuesday,1320,974,34.1509,-118.4487
99.0,W,M,Devonshire,RINALDI                      ST,CHIMINEAS                    AV,"-118.5302, 34.278",2010-03-14,Sunday,2230,1714,34.278,-118.5302
51.0,K,F,Central,CESAR E CHAVEZ               AV,VIGNES                       ST,"-118.2319, 34.0566",2010-12-05,Sunday,1750,119,34.0566,-118.2319
19.0,W,M,Devonshire,BALBOA                       BL,JOLETTE                      ST,"-118.5022, 34.2932",2010-03-21,Sunday,130,1716,34.2932,-118.5022
40.0,H,M,Olympic,KENMORE,3RD                          ST,"-118.2967, 34.0691",2010-02-07,Sunday,2100,2017,34.0691,-118.2967
27.0,W,M,West LA,TENNESSEE                    AV,SEPULVEDA                    BL,"-118.4366, 34.0387",2010-12-10,Friday,1000,884,34.0387,-118.4366
19.0,H,F,Newton,CENTRAL,41ST,"-118.2565, 34.0092",2010-01-26,Tuesday,1315,1345,34.0092,-118.2565
24.0,B,M,Southeast,102ND                        ST,MAIN                         ST,"-118.2739, 33.9438",2010-04-23,Friday,145,1822,33.9438,-118.2739
29.0,B,F,77th Street,FLORENCE                     AV,NORMANDIE,"-118.3003, 33.9746",2010-10-06,Wednesday,1150,1255,33.9746,-118.3003
27.0,W,F,Topanga,BOX CANYON                   RD,VALLEY CIRCLE                BL,"-118.6273, 34.2331",2010-08-01,Sunday,155,2101,34.2331,-118.6273
52.0,B,F,77th Street,VAN NESS,60TH                         ST,"-118.3177, 33.9855",2010-08-27,Friday,2243,1242,33.9855,-118.3177
48.0,O,F,Pacific,SEPULVEDA,VENICE,"-118.4173, 34.013",2010-02-27,Saturday,1430,1437,34.013,-118.4173
62.0,H,M,Northeast,ALVARADO                     ST,GLENDALE                     BL,"-118.26, 34.0835",2010-03-17,Wednesday,1045,1183,34.0835,-118.26
32.0,H,M,77th Street,56TH,VERMONT,"-118.2915, 33.9914",2010-02-22,Monday,1600,1218,33.9914,-118.2915
25.0,W,M,Wilshire,GRACIE ALLEN                 DR,GEORGE BURNS                 RD,"-118.3816, 34.0753",2010-03-10,Wednesday,1900,721,34.0753,-118.3816
23.0,H,F,Newton,SLAUSON                      AV,BROADWAY,"-118.2783, 33.9892",2010-01-09,Saturday,255,1383,33.9892,-118.2783
30.0,B,F,Southwest,CRENSHAW                     BL,W  STOCKER                      ST,"-118.3351, 34.0085",2010-05-26,Wednesday,1225,393,34.0085,-118.3351
33.0,W,M,West LA,SUNSET,ALLENFORD,"-118.5005, 34.0529",2010-05-26,Wednesday,1030,824,34.0529,-118.5005
19.0,H,M,Pacific,SEPULVEDA                    BL,77TH                         ST,"-118.3949, 33.9717",2010-08-22,Sunday,1940,1467,33.9717,-118.3949
53.0,O,M,West Valley,BALBOA                       BL,VANOWEN                      ST,"-118.5011, 34.1939",2010-02-27,Saturday,940,1028,34.1939,-118.5011
31.0,B,F,77th Street,66TH                         ST,GRAMERCY                     PL,"-118.3133, 33.9791",2010-06-16,Wednesday,1720,1243,33.9791,-118.3133
49.0,H,M,Harbor,WESTERN                      AV,215TH                        ST,"-118.3091, 33.8335",2010-09-26,Sunday,645,506,33.8335,-118.3091
41.0,H,M,Wilshire,REDONDO                      BL,PICKFORD                     AV,"-118.3513, 34.0436",2010-10-23,Saturday,1045,774,34.0436,-118.3513
24.0,W,M,West Valley,VICTORY                      BL,WOODLEY                      AV,"-118.4836, 34.1867",2010-06-16,Wednesday,1555,1049,34.1867,-118.4836
20.0,W,F,West Valley,YOLANDA                      ST,SATICOY                      AV,"-118.5405, 34.2084",2010-12-07,Tuesday,1100,1011,34.2084,-118.5405
29.0,H,F,Northeast,ALDAMA,AVENUE 52,"-118.203, 34.1131",2010-04-17,Saturday,1130,1137,34.1131,-118.203
58.0,H,F,Harbor,AVALON                       BL,E                            ST,"-118.2621, 33.7756",2010-02-08,Monday,2300,525,33.7756,-118.2621
48.0,H,M,Van Nuys,SHERMAN                      WY,WOODMAN                      AV,"-118.4313, 34.2012",2010-12-12,Sunday,340,919,34.2012,-118.4313
64.0,X,M,77th Street,SLAUSON                      AV,VERMONT                      AV,"-118.2915, 33.9892",2010-07-13,Tuesday,1430,1239,33.9892,-118.2915
38.0,W,F,West Valley,CORBIN                       AV,VENTURA                      BL,"-118.5622, 34.1734",2010-10-10,Sunday,1700,1061,34.1734,-118.5622
40.0,H,F,Mission,SAYRE                        ST,DRONFIELD                    AV,"-118.4368, 34.3075",2010-04-30,Friday,2145,1918,34.3075,-118.4368
22.0,W,F,Van Nuys,VICTORY,VESPER,"-118.4509, 34.1867",2010-05-01,Saturday,1730,923,34.1867,-118.4509
42.0,W,F,West LA,WILSHIRE                     BL,WESTWOOD                     BL,"-118.4439, 34.0588",2010-01-30,Saturday,2250,833,34.0588,-118.4439
42.0,W,M,Devonshire,DEVONSHIRE                   ST,LURLINE                      AV,"-118.5842, 34.2573",2010-05-21,Friday,930,1723,34.2573,-118.5842
68.0,B,M,Southwest,LA CIENEGA,CORBETT,"-118.3722, 34.0251",2010-07-15,Thursday,1430,321,34.0251,-118.3722
30.0,W,M,Central,SUNSET,BEAUDRY,"-118.2492, 34.0652",2010-01-14,Thursday,1800,101,34.0652,-118.2492
30.0,W,F,Hollywood,CRESCENT HEIGHTS             BL,SELMA                        AV,"-118.3654, 34.0998",2010-05-01,Saturday,1235,632,34.0998,-118.3654
27.0,H,F,Wilshire,VENICE                       BL,VICTORIA,"-118.4569, 33.9921",2010-10-19,Tuesday,745,775,33.9921,-118.4569
99.0,O,M,Newton,51ST,COMPTON,"-118.2478, 33.9967",2010-07-27,Tuesday,1825,1365,33.9967,-118.2478
21.0,H,M,Southwest,JEFFERSON,11TH                         AV,"-118.3293, 34.0256",2010-12-10,Friday,730,334,34.0256,-118.3293
35.0,H,M,Newton,CENTRAL,8TH,"-118.2433, 34.0336",2010-01-07,Thursday,1730,1307,34.0336,-118.2433
23.0,A,F,Olympic,WESTERN                      AV,8TH                          ST,"-118.3091, 34.0581",2010-12-16,Thursday,2200,2033,34.0581,-118.3091
40.0,H,M,Olympic,BEVERLY                      BL,BERENDO,"-118.2942, 34.0763",2010-07-27,Tuesday,2300,2015,34.0763,-118.2942
32.0,W,F,Devonshire,WESTBURY                     ST,BALBOA                       BL,"-118.5033, 34.299",2010-09-23,Thursday,730,1707,34.299,-118.5033
31.0,O,F,Mission,NORDHOFF                     ST,CEDROS                       AV,"-118.4536, 34.2355",2010-08-07,Saturday,1740,1974,34.2355,-118.4536
50.0,H,F,Devonshire,RESEDA                       BL,BRYANT                       ST,"-118.5361, 34.2274",2010-08-07,Saturday,1525,1794,34.2274,-118.5361
36.0,H,F,Rampart,PARK VIEW,WILSHIRE,"-118.2795, 34.0597",2010-08-10,Tuesday,955,245,34.0597,-118.2795
37.0,H,M,Newton,32ND                         ST,MAIN                         ST,"-118.2729, 34.0206",2010-01-14,Thursday,730,1331,34.0206,-118.2729
49.0,O,F,Devonshire,LASSEN                       ST,OWENSMOUTH                   AV,"-118.6017, 34.25",2010-03-11,Thursday,1710,1751,34.25,-118.6017
67.0,X,M,77th Street,45TH,NORMANDIE,"-118.3002, 34.0027",2010-12-20,Monday,1630,1204,34.0027,-118.3002
53.0,K,F,Central,OLIVE                        ST,7TH                          ST,"-118.2569, 34.0452",2010-06-21,Monday,1415,162,34.0452,-118.2569
44.0,W,F,Central,WILSHIRE                     BL,FLOWER                       ST,"-118.2581, 34.0494",2010-09-18,Saturday,915,152,34.0494,-118.2581
24.0,H,M,Topanga,20900    VANOWEN                      ST,,"-118.5884, 34.1938",2010-04-25,Sunday,205,2157,34.1938,-118.5884
26.0,H,F,Northeast,AVENUE 28,GAY                          ST,"-118.2238, 34.0882",2010-02-10,Wednesday,1440,1177,34.0882,-118.2238
50.0,W,M,Devonshire,DEVONSHIRE                   ST,RESEDA                       BL,"-118.5361, 34.2573",2010-04-21,Wednesday,1600,1743,34.2573,-118.5361
24.0,H,M,Pacific,CENTINELA                    AV,GREEN VALLEY                 CR,"-118.3878, 33.9733",2010-03-16,Tuesday,820,1467,33.9733,-118.3878
63.0,W,M,Pacific,ROSE,NATIONAL,"-118.4123, 34.0284",2010-05-13,Thursday,1600,1406,34.0284,-118.4123
31.0,A,F,Rampart,8TH                          ST,LAKE                         ST,"-118.2789, 34.0554",2010-05-26,Wednesday,1020,265,34.0554,-118.2789
63.0,H,M,Harbor,HARRY BRIDGES,FIGUEROA,"-118.2787, 33.7703",2010-08-31,Tuesday,2300,527,33.7703,-118.2787
29.0,W,M,West LA,MIDVALE                      AV,ROCHESTER,"-118.4426, 34.0548",2010-07-20,Tuesday,2000,835,34.0548,-118.4426
46.0,W,M,Topanga,TOPANGA CANYON               BL,BASSETT                      ST,"-118.6059, 34.1956",2010-04-09,Friday,1245,2146,34.1956,-118.6059
35.0,B,F,77th Street,47TH                         ST,NORMANDIE                    AV,"-118.3002, 34.0007",2010-02-20,Saturday,1640,1204,34.0007,-118.3002
23.0,H,M,Northeast,LILAC                        TR,STADIUM                      WY,"-118.2456, 34.071",2010-06-26,Saturday,1925,1195,34.071,-118.2456
20.0,W,M,Southwest,ADAMS                        BL,PORTLAND                     AV,"-118.2821, 34.0309",2010-01-28,Thursday,1300,328,34.0309,-118.2821
50.0,H,M,Pacific,MANCHESTER,SARAN,"-118.4326, 33.9598",2010-09-18,Saturday,915,1473,33.9598,-118.4326
15.0,H,M,Mission,WOODMAN                      AV,ROSCOE                       BL,"-118.4328, 34.2217",2010-11-22,Monday,1120,1999,34.2217,-118.4328
46.0,W,M,77th Street,BROADWAY,77TH                         ST,"-118.2783, 33.9699",2010-06-17,Thursday,935,1258,33.9699,-118.2783
60.0,A,F,West LA,PACIFIC COAST,ENTRADA,"-118.5188, 34.0279",2010-02-07,Sunday,1650,872,34.0279,-118.5188
30.0,H,M,Foothill,LAUREL CANYON,WEIDNER,"-118.4369, 34.2633",2010-11-14,Sunday,1720,1621,34.2633,-118.4369
16.0,B,F,Olympic,OLYMPIC,FEDORA,"-118.2979, 34.0526",2010-07-06,Tuesday,1645,2055,34.0526,-118.2979
20.0,H,M,Newton,43RD                         PL,AVALON                       BL,"-118.2652, 34.0048",2010-12-27,Monday,1430,1353,34.0048,-118.2652
27.0,W,M,Olympic,OLYMPIC                      BL,WESTCHESTER                  PL,"-118.3164, 34.0525",2010-11-17,Wednesday,2015,2041,34.0525,-118.3164
44.0,B,M,Southeast,92ND                         ST,VERMONT                      AV,"-118.2915, 33.9528",2010-12-22,Wednesday,1250,1801,33.9528,-118.2915
36.0,W,M,Rampart,1ST                          ST,BEAUDRY                      AV,"-118.2542, 34.0591",2010-02-03,Wednesday,800,239,34.0591,-118.2542
40.0,H,F,Foothill,KESWICK                      ST,BONNER                       AV,"-118.3736, 34.2103",2010-02-17,Wednesday,350,1695,34.2103,-118.3736
45.0,B,F,Northeast,FERN DELL                    DR,LOS FELIZ                    BL,"-118.3075, 34.1093",2010-12-01,Wednesday,835,1153,34.1093,-118.3075
